0,0,0 
0.1674,0.179662402585551,0.155137597414449 
0.5148,0.53987532290471,0.48972467709529 
0.8683,0.89989198329321,0.83670801670679 
1.2378,1.27794925336641,1.19765074663359 
1.2378,1.27794925336641,1.19765074663359 
1.2378,1.27794925336641,1.19765074663359 
1.2378,1.27794925336641,1.19765074663359 
1.6165,1.66123675301301,1.57176324698699 
1.9864,2.03680545534721,1.93599454465279 
2.4041,2.45922373833589,2.34897626166411 
2.8276,2.88914295184804,2.76605704815196 
2.8276,2.88914295184804,2.76605704815196 
2.8276,2.88914295184804,2.76605704815196 
2.8276,2.88914295184804,2.76605704815196 
3.2125,3.27740246423663,3.14759753576337 
3.5743,3.64311892522416,3.50548107477584 
3.9857,4.05850410767897,3.91289589232103 
4.4103,4.48872242611497,4.33187757388503 
4.4103,4.48872242611497,4.33187757388503 
4.4103,4.48872242611497,4.33187757388503 
4.4103,4.48872242611497,4.33187757388503 
4.8039,4.8854354707218,4.7223645292782 
5.17,5.25536918791827,5.08463081208173 
5.5896,5.67841595744845,5.50078404255155 
6.0375,6.13154936235433,5.94345063764567 
6.0375,6.13154936235433,5.94345063764567 
6.0375,6.13154936235433,5.94345063764567 
6.0375,6.13154936235433,5.94345063764567 
6.441,6.53712341212252,6.34487658787748 
6.8255,6.9250723030582,6.7259276969418 
7.2318,7.33425458489027,7.12934541510973 
7.6664,7.77273764015859,7.56006235984141 
7.6664,7.77273764015859,7.56006235984141 
7.6664,7.77273764015859,7.56006235984141 
7.6664,7.77273764015859,7.56006235984141 
8.0521,8.16039073290239,7.94380926709761 
8.4208,8.53211169881035,8.30948830118965 
8.8318,8.94579736688717,8.71780263311283 
9.2342,9.35148881612897,9.11691118387103 
9.2342,9.35148881612897,9.11691118387103 
9.2342,9.35148881612897,9.11691118387103 
9.2342,9.35148881612897,9.11691118387103 
9.6315,9.75070024278091,9.51229975721909 
10.0044,10.1263149142283,9.8824850857717 
10.4272,10.5517674285754,10.3026325714246 
10.8394,10.967415871568,10.711384128432 
10.8394,10.967415871568,10.711384128432 
10.8394,10.967415871568,10.711384128432 
10.8394,10.967415871568,10.711384128432 
11.2365,11.366267618728,11.106732381272 
11.6169,11.7492510868421,11.4845489131579 
12.0095,12.1439401627837,11.8750598372163 
12.4313,12.5681795261402,12.2944204738598 
12.4313,12.5681795261402,12.2944204738598 
12.4313,12.5681795261402,12.2944204738598 
12.4313,12.5681795261402,12.2944204738598 
12.8089,12.9467864247956,12.6710135752044 
13.1644,13.3044434440665,13.0243565559335 
13.5421,13.6840216912231,13.4001783087769 
13.9454,14.08974577328,13.80105422672 
13.9454,14.08974577328,13.80105422672 
13.9454,14.08974577328,13.80105422672 
13.9454,14.08974577328,13.80105422672 
14.3302,14.4759010450854,14.1844989549146 
14.6997,14.8471818691596,14.5522181308404 
15.1255,15.274938609622,14.976061390378 
15.5618,15.7137071918648,15.4098928081352 
15.5618,15.7137071918648,15.4098928081352 
15.5618,15.7137071918648,15.4098928081352 
15.5618,15.7137071918648,15.4098928081352 
15.9591,16.1123528761548,15.8058471238452 
16.3348,16.4903785846178,16.1792214153822 
16.7641,16.9216309821025,16.6065690178975 
17.1789,17.3387665052613,17.0190334947387 
17.1789,17.3387665052613,17.0190334947387 
17.1789,17.3387665052613,17.0190334947387 
17.1789,17.3387665052613,17.0190334947387 
17.5461,17.7071402432665,17.3850597567335 
17.9149,18.0775095440244,17.7522904559756 
18.3171,18.4811321547775,18.1530678452225 
18.7353,18.9016265691573,18.5689734308427 
18.7353,18.9016265691573,18.5689734308427 
18.7353,18.9016265691573,18.5689734308427 
18.7353,18.9016265691573,18.5689734308427 
19.1286,19.2965485612478,18.9606514387522 
19.5046,19.6745860219781,19.3346139780219 
19.923,20.094450066258,19.751549933742 
20.3296,20.5031238840812,20.1560761159188 
20.3296,20.5031238840812,20.1560761159188 
20.3296,20.5031238840812,20.1560761159188 
20.3296,20.5031238840812,20.1560761159188 
20.6986,20.8736135476551,20.5235864523449 
21.0404,21.2168588699349,20.8639411300651 
21.424,21.6018609651164,21.2461390348836 
21.8333,22.0133090569335,21.6532909430665 
21.8333,22.0133090569335,21.6532909430665 
21.8333,22.0133090569335,21.6532909430665 
21.8333,22.0133090569335,21.6532909430665 
22.1993,22.3802317828563,22.0183682171437 
22.5605,22.7428465804941,22.3781534195059 
22.9454,23.1295943831355,22.7612056168645 
23.3503,23.5365678876898,23.1640321123102 
23.3503,23.5365678876898,23.1640321123102 
23.3503,23.5365678876898,23.1640321123102 
23.3503,23.5365678876898,23.1640321123102 
23.7205,23.9076233407334,23.5333766592666 
24.0661,24.2543922124572,23.8778077875428 
24.4763,24.6661348983249,24.2864651016751 
24.8845,25.0762592639199,24.6927407360801 
24.8845,25.0762592639199,24.6927407360801 
24.8845,25.0762592639199,24.6927407360801 
24.8845,25.0762592639199,24.6927407360801 
25.2421,25.4351489448147,25.0490510551853 
25.5997,25.7945935412893,25.4048064587107 
26.0039,26.1999741644805,25.8078258355195 
26.4053,26.603179667007,26.207420332993 
26.4053,26.603179667007,26.207420332993 
26.4053,26.603179667007,26.207420332993 
