0,0,0 
0.0495,0.0550109698818723,0.0439890301181277 
0.1448,0.154710286539325,0.134889713460675 
0.2342,0.247085320541071,0.221314679458929 
0.3414,0.357375051766874,0.325424948233126 
0.3414,0.357375051766874,0.325424948233126 
0.3414,0.357375051766874,0.325424948233126 
0.3414,0.357375051766874,0.325424948233126 
0.4389,0.456813910261707,0.420986089738293 
0.5324,0.552218812949646,0.512581187050353 
0.6477,0.669630200809942,0.625769799190059 
0.7722,0.796485504836427,0.747914495163573 
0.7722,0.796485504836427,0.747914495163573 
0.7722,0.796485504836427,0.747914495163573 
0.7722,0.796485504836427,0.747914495163573 
0.8675,0.893087679377654,0.841912320622347 
0.9704,0.99730639778563,0.94349360221437 
1.0757,1.10414756294211,1.04725243705789 
1.1974,1.22792869629722,1.16687130370278 
1.1974,1.22792869629722,1.16687130370278 
1.1974,1.22792869629722,1.16687130370278 
1.1974,1.22792869629722,1.16687130370278 
1.2963,1.32814363851354,1.26445636148646 
1.4073,1.44053858531991,1.37406141468009 
1.5261,1.56068181083359,1.49151818916641 
1.6452,1.68136748368412,1.60903251631588 
1.6452,1.68136748368412,1.60903251631588 
1.6452,1.68136748368412,1.60903251631588 
1.6452,1.68136748368412,1.60903251631588 
1.7468,1.78400413569716,1.70959586430284 
1.8428,1.88091011332467,1.80468988667533 
1.9543,1.99381049786608,1.91478950213392 
2.0713,2.1122497092727,2.0303502907273 
2.0713,2.1122497092727,2.0303502907273 
2.0713,2.1122497092727,2.0303502907273 
2.0713,2.1122497092727,2.0303502907273 
2.1691,2.21075429723136,2.12744570276864 
2.2644,2.30687895821194,2.22192104178806 
2.3833,2.42693048330153,2.33966951669847 
2.4948,2.53944281010827,2.45015718989173 
2.4948,2.53944281010827,2.45015718989173 
2.4948,2.53944281010827,2.45015718989173 
2.4948,2.53944281010827,2.45015718989173 
2.5882,2.63371574118293,2.54268425881707 
2.6867,2.7330053941144,2.6403946058856 
2.8019,2.84926975951168,2.75453024048832 
2.92,2.96865072235105,2.87134927764895 
2.92,2.96865072235105,2.87134927764895 
2.92,2.96865072235105,2.87134927764895 
2.92,2.96865072235105,2.87134927764895 
3.022,3.07133343569373,2.97266656430627 
3.1142,3.1641465832835,3.0642534167165 
3.2236,3.27437903546633,3.17282096453367 
3.3341,3.38592551465936,3.28227448534064 
3.3341,3.38592551465936,3.28227448534064 
3.3341,3.38592551465936,3.28227448534064 
3.3341,3.38592551465936,3.28227448534064 
3.4367,3.48908338770133,3.38431661229867 
3.5321,3.58518996858325,3.47901003141675 
3.6465,3.70038999850839,3.59261000149161 
3.7686,3.82357525999873,3.71362474000127 
3.7686,3.82357525999873,3.71362474000127 
3.7686,3.82357525999873,3.71362474000127 
3.7686,3.82357525999873,3.71362474000127 
3.875,3.93060661936867,3.81939338063133 
3.9743,4.03058328340601,3.91801671659399 
4.0874,4.14453731496347,4.03026268503653 
4.201,4.25899969086343,4.14300030913657 
4.201,4.25899969086343,4.14300030913657 
4.201,4.25899969086343,4.14300030913657 
4.201,4.25899969086343,4.14300030913657 
4.3071,4.36588068755822,4.24831931244178 
4.4037,4.46303798553121,4.34436201446879 
4.5086,4.56861462264332,4.44858537735669 
4.6189,4.67975737466743,4.55804262533257 
4.6189,4.67975737466743,4.55804262533257 
4.6189,4.67975737466743,4.55804262533257 
4.6189,4.67975737466743,4.55804262533257 
4.7189,4.78053778307367,4.65726221692633 
4.8107,4.8729486686765,4.7484513313235 
4.9208,4.98369174559339,4.85790825440661 
5.0355,5.09906776362605,4.97193223637395 
5.0355,5.09906776362605,4.97193223637395 
5.0355,5.09906776362605,4.97193223637395 
5.0355,5.09906776362605,4.97193223637395 
5.1355,5.19952395358788,5.07147604641212 
5.2316,5.29632765215645,5.16687234784356 
5.3456,5.41104661474363,5.28015338525637 
5.4624,5.52879551357118,5.39600448642882 
5.4624,5.52879551357118,5.39600448642882 
5.4624,5.52879551357118,5.39600448642882 
5.4624,5.52879551357118,5.39600448642882 
5.562,5.62897272554971,5.49502727445029 
5.6548,5.72233792652803,5.58726207347197 
5.7564,5.82454508158349,5.68825491841651 
5.8726,5.94158701100937,5.80361298899063 
5.8726,5.94158701100937,5.80361298899063 
5.8726,5.94158701100937,5.80361298899063 
5.8726,5.94158701100937,5.80361298899063 
5.9686,6.03808102056554,5.89911897943447 
6.0767,6.14682554932579,6.00657445067421 
6.1947,6.26543426378887,6.12396573621113 
6.3133,6.38482167212878,6.24177832787122 
6.3133,6.38482167212878,6.24177832787122 
6.3133,6.38482167212878,6.24177832787122 
6.3133,6.38482167212878,6.24177832787122 
6.4078,6.47983966624476,6.33576033375524 
6.5131,6.58562105264411,6.44057894735589 
6.6161,6.68916387460068,6.54303612539932 
6.7239,6.79755814846064,6.65024185153936 
6.7239,6.79755814846064,6.65024185153936 
6.7239,6.79755814846064,6.65024185153936 
6.7239,6.79755814846064,6.65024185153936 
6.8184,6.892589182499,6.744210817501 
6.9164,6.9909863293183,6.8418136706817 
7.0279,7.10312518461828,6.95267481538172 
7.138,7.21385289573338,7.06214710426662 
7.138,7.21385289573338,7.06214710426662 
7.138,7.21385289573338,7.06214710426662 
